Transaction_ID,Date,Customer_ID,Gender,Age,Category,Sub-Category,Quantity,Unit_Price,Cost_Price,Total_Sales,Total Cost,Region,Opening_Inventory,Closing_Inventory
T01276,7/15/2023,CUST701,Female,56,Electronics,Accessories,1,967,721,967,721,Gujarat,119,118
T01277,11/15/2023,CUST576,Female,28,Clothing,Jackets,4,509,348,2036,1392,Gujarat,177,173
T01278,7/18/2023,CUST765,Female,39,Beauty,Makeup,1,1088,962,1088,962,Delhi,72,71
T01279,2/16/2023,CUST624,Female,42,Sports,Outdoor,2,436,376,872,752,Uttar Pradesh,126,124
T01280,6/18/2023,CUST898,Female,38,Electronics,Mobiles,4,586,406,2344,1624,Tamil Nadu,90,86
T01281,4/22/2023,CUST329,,49,Electronics,Laptops,2,955,792,1910,1584,Tamil Nadu,154,152
T01282,7/12/2023,CUST429,Male,21,Beauty,Haircare,3,958,869,2874,2607,Tamil Nadu,63,60
T01283,2/7/2023,CUST495,Female,34,Sports,Sportswear,4,729,535,2916,2140,Delhi,78,74
T01284,10/1/2023,CUST119,Male,31,Electronics,Accessories,2,612,535,1224,1070,Tamil Nadu,153,151
T01285,6/19/2023,CUST285,Female,35,Electronics,Accessories,2,732,533,1464,1066,Maharashtra,185,183
T01286,8/11/2023,CUST102,Female,20,Clothing,Shirts,4,175,147,700,588,Delhi,194,190
T01287,5/22/2023,CUST598,Male,26,Beauty,Skincare,2,1030,913,2060,1826,Maharashtra,188,186
T01288,10/3/2023,CUST390,Female,28,Home & Kitchen,Cookware,4,646,441,2584,1764,Tamil Nadu,151,147
T01289,2/16/2023,CUST193,Male,44,Home & Kitchen,Furniture,1,1256,865,1256,865,Tamil Nadu,188,187
T01290,7/24/2023,CUST480,Female,26,Clothing,Shirts,4,944,684,3776,2736,Gujarat,151,147
T01291,4/16/2023,CUST944,Female,56,Beauty,Skincare,4,273,243,1092,972,Gujarat,162,158
T01292,3/18/2023,CUST176,Male,45,Home & Kitchen,Cookware,1,624,444,624,444,Maharashtra,107,106
T01293,7/20/2023,CUST836,Female,31,Home & Kitchen,Furniture,1,118,104,118,104,Maharashtra,82,81
T01294,6/1/2023,CUST257,Female,30,Electronics,Laptops,2,991,894,1982,1788,Karnataka,92,90
T01295,9/21/2023,CUST855,Female,20,Beauty,Makeup,1,1042,837,1042,837,Uttar Pradesh,108,107
T01296,6/26/2023,CUST162,Male,50,Electronics,Accessories,2,1300,958,2600,1916,Tamil Nadu,141,139
T01297,10/6/2023,CUST817,Female,47,Electronics,Mobiles,1,1095,865,1095,865,Uttar Pradesh,64,63
T01298,8/22/2023,CUST657,Female,55,Clothing,Jackets,2,622,472,1244,944,Gujarat,124,122
T01299,6/6/2023,CUST834,Female,42,Electronics,Mobiles,4,886,794,3544,3176,Maharashtra,115,111
T01300,5/30/2023,CUST119,Female,50,Sports,Fitness,4,514,417,2056,1668,Gujarat,106,102
T01301,12/9/2023,CUST232,Female,42,Electronics,Accessories,4,269,242,1076,968,Uttar Pradesh,165,161
T01302,11/13/2023,CUST882,Male,18,Sports,Fitness,2,843,724,1686,1448,Uttar Pradesh,85,83
T01303,7/29/2023,CUST594,Male,58,Home & Kitchen,Furniture,2,1140,920,2280,1840,Karnataka,160,158
T01304,11/17/2023,CUST830,Male,44,Beauty,Haircare,3,1193,848,3579,2544,Gujarat,106,103
T01305,12/15/2023,CUST370,Male,52,Home & Kitchen,Cookware,3,120,100,360,300,Karnataka,69,66
T01306,5/11/2023,CUST428,Female,58,Home & Kitchen,Furniture,3,894,646,2682,1938,Karnataka,193,190
T01307,1/9/2023,CUST112,Male,45,Sports,Outdoor,3,589,421,1767,1263,Gujarat,87,84
T01308,4/10/2023,CUST804,Female,35,Beauty,Makeup,3,1205,873,3615,2619,Delhi,104,101
T01309,4/19/2023,CUST818,Male,21,Electronics,Mobiles,1,113,103,113,103,Gujarat,154,153
T01310,1/10/2023,CUST455,Male,37,Sports,Fitness,2,803,628,1606,1256,Delhi,189,187
T01311,7/9/2023,CUST501,Male,47,Home & Kitchen,Furniture,4,344,238,1376,952,Uttar Pradesh,74,70
T01312,9/25/2023,CUST504,Female,42,Sports,Fitness,3,791,681,2373,2043,Karnataka,138,135
T01313,12/21/2023,CUST727,Male,49,Electronics,Accessories,1,942,816,942,816,Gujarat,121,120
T01314,11/21/2023,CUST488,Male,58,Sports,Fitness,3,630,521,1890,1563,Tamil Nadu,143,140
T01315,5/24/2023,CUST388,Female,19,Electronics,Laptops,2,757,600,1514,1200,Gujarat,138,136
T01316,7/26/2023,CUST957,Male,33,Electronics,Mobiles,2,858,670,1716,1340,Delhi,192,190
T01317,12/5/2023,CUST171,Male,51,Clothing,Jeans,2,281,239,562,478,Gujarat,121,119
T01318,1/23/2023,CUST679,Male,31,Electronics,Accessories,3,426,299,1278,897,Tamil Nadu,117,114
T01319,3/4/2023,CUST835,Male,50,Electronics,Mobiles,1,678,614,678,614,Maharashtra,165,164
T01320,7/26/2023,CUST880,Female,19,Beauty,Haircare,4,173,130,692,520,Maharashtra,60,56
T01321,7/6/2023,CUST825,Male,32,Clothing,Jeans,2,201,177,402,354,Tamil Nadu,101,99
T01322,5/8/2023,CUST127,Male,18,Beauty,Haircare,1,170,139,170,139,Maharashtra,87,86
T01323,8/19/2023,CUST852,Female,23,Clothing,Jackets,4,584,389,2336,1556,Maharashtra,168,164
T01324,11/26/2023,CUST153,Male,37,Electronics,Accessories,3,178,160,534,480,Tamil Nadu,59,56
T01325,1/10/2023,CUST595,Male,56,Beauty,Makeup,4,1098,748,4392,2992,Tamil Nadu,92,88
T01326,8/1/2023,CUST919,Female,54,Home & Kitchen,Cookware,4,468,380,1872,1520,Karnataka,155,151
T01327,4/2/2023,CUST890,Male,57,Electronics,Mobiles,4,1075,806,4300,3224,Maharashtra,65,61
T01328,10/5/2023,CUST668,Male,35,Home & Kitchen,Decor,3,1216,920,3648,2760,Gujarat,79,76
T01329,12/25/2023,CUST387,Female,39,Sports,Fitness,2,1092,926,2184,1852,Delhi,80,78
T01330,11/23/2023,CUST368,Male,20,Beauty,Skincare,3,309,219,927,657,Tamil Nadu,83,80
T01331,6/12/2023,CUST882,Male,49,Home & Kitchen,Decor,2,628,555,1256,1110,Tamil Nadu,81,79
T01332,3/24/2023,CUST324,Male,45,Electronics,Laptops,3,503,352,1509,1056,Tamil Nadu,128,125
T01333,3/19/2023,CUST758,Female,32,Sports,Fitness,2,510,383,1020,766,Maharashtra,147,145
T01334,1/26/2023,CUST309,Female,45,Electronics,Laptops,1,1010,729,1010,729,Uttar Pradesh,172,171
T01335,11/5/2023,CUST795,Female,23,Beauty,Makeup,2,402,336,804,672,Delhi,62,60
T01336,10/26/2023,CUST175,Female,36,Clothing,Shirts,1,882,775,882,775,Uttar Pradesh,75,74
T01337,6/22/2023,CUST255,Male,35,Electronics,Mobiles,4,563,458,2252,1832,Tamil Nadu,117,113
T01338,2/13/2023,CUST672,Female,46,Clothing,Jeans,4,448,305,1792,1220,Maharashtra,160,156
T01339,9/15/2023,CUST188,Male,23,Sports,Outdoor,2,1057,923,2114,1846,Uttar Pradesh,195,193
T01340,7/1/2023,CUST356,,56,Electronics,Mobiles,3,677,588,2031,1764,Karnataka,100,97
T01341,9/28/2023,CUST619,Male,55,Clothing,Jeans,2,1031,761,2062,1522,Karnataka,152,150
T01342,5/18/2023,CUST713,Female,31,Clothing,Jackets,1,1104,941,1104,941,Maharashtra,168,167
T01343,8/11/2023,CUST298,Female,36,Clothing,Jackets,3,707,478,2121,1434,Gujarat,72,69
T01344,2/17/2023,CUST208,Male,57,Electronics,Mobiles,2,313,233,626,466,Uttar Pradesh,118,116
T01345,11/9/2023,CUST884,Female,24,Home & Kitchen,Furniture,3,884,594,2652,1782,Delhi,62,59
T01346,12/31/2023,CUST701,Male,39,Sports,Outdoor,4,1407,975,5628,3900,Gujarat,53,49
T01347,4/23/2023,CUST145,Male,35,Beauty,Haircare,3,138,108,414,324,Gujarat,173,170
T01348,1/10/2023,CUST428,Female,48,Sports,Outdoor,4,708,526,2832,2104,Karnataka,63,59
T01349,8/5/2023,CUST101,Female,41,Beauty,Haircare,2,1050,915,2100,1830,Maharashtra,163,161
T01350,10/7/2023,CUST766,Male,54,Beauty,Haircare,2,194,150,388,300,Gujarat,75,73
T01351,3/6/2023,CUST987,Female,21,Home & Kitchen,Decor,1,711,496,711,496,Karnataka,159,158
T01352,3/15/2023,CUST286,Female,34,Sports,Fitness,4,1469,984,5876,3936,Karnataka,70,66
T01353,5/21/2023,CUST364,Female,28,Electronics,Accessories,3,371,271,1113,813,Delhi,105,102
T01354,10/14/2023,CUST904,Male,44,Electronics,Accessories,2,643,503,1286,1006,Karnataka,171,169
T01355,11/21/2023,CUST541,Male,53,Sports,Outdoor,4,752,677,3008,2708,Delhi,97,93
T01356,7/21/2023,CUST597,Male,34,Beauty,Makeup,2,686,488,1372,976,Maharashtra,114,112
T01357,8/27/2023,CUST900,Female,55,Clothing,Jackets,1,171,148,171,148,Uttar Pradesh,150,149
T01358,10/24/2023,CUST257,Male,25,Sports,Fitness,1,1370,954,1370,954,Maharashtra,118,117
T01359,8/4/2023,CUST700,Female,18,Beauty,Makeup,1,906,679,906,679,Maharashtra,180,179
T01360,2/18/2023,CUST758,Male,46,Sports,Outdoor,2,778,675,1556,1350,Uttar Pradesh,159,157
T01361,3/2/2023,CUST884,Female,29,Clothing,Jeans,4,1322,922,5288,3688,Delhi,106,102
T01362,2/19/2023,CUST277,Male,54,Home & Kitchen,Cookware,2,701,498,1402,996,Uttar Pradesh,188,186
T01363,9/4/2023,CUST247,Female,55,Beauty,Skincare,4,1105,990,4420,3960,Karnataka,143,139
T01364,8/14/2023,CUST164,Male,41,Clothing,Jackets,4,1051,881,4204,3524,Uttar Pradesh,175,171
T01365,3/30/2023,CUST575,Female,32,Clothing,Jeans,2,1163,832,2326,1664,Delhi,110,108
T01366,7/5/2023,CUST642,Female,44,Sports,Sportswear,4,731,616,2924,2464,Karnataka,110,106
T01367,2/15/2023,CUST440,Female,27,Electronics,Mobiles,4,175,145,700,580,Delhi,161,157
T01368,10/19/2023,CUST921,Female,34,Beauty,Haircare,1,247,215,247,215,Tamil Nadu,199,198
T01369,4/27/2023,CUST654,Female,44,Electronics,Laptops,1,753,681,753,681,Delhi,129,128
T01370,12/2/2023,CUST988,Female,53,Home & Kitchen,Cookware,3,1458,986,4374,2958,Karnataka,199,196
T01371,2/27/2023,CUST162,Male,45,Sports,Outdoor,1,866,689,866,689,Karnataka,115,114
T01372,6/17/2023,CUST265,Female,38,Clothing,Jackets,1,1136,870,1136,870,Delhi,193,192
T01373,1/2/2023,CUST717,Female,25,Home & Kitchen,Furniture,3,586,480,1758,1440,Maharashtra,130,127
T01374,7/14/2023,CUST769,Female,30,Clothing,Jeans,3,982,715,2946,2145,Karnataka,103,100
T01375,4/14/2023,CUST953,Male,35,Sports,Sportswear,1,832,605,832,605,Delhi,80,79
T01376,10/16/2023,CUST561,Female,33,Home & Kitchen,Decor,3,454,358,1362,1074,Tamil Nadu,177,174
T01377,10/14/2023,CUST787,Male,31,Beauty,Skincare,4,1090,765,4360,3060,Karnataka,130,126
T01378,5/3/2023,CUST573,Male,23,Sports,Sportswear,3,366,325,1098,975,Uttar Pradesh,144,141
T01379,9/25/2023,CUST122,Male,22,Clothing,Jeans,3,404,295,1212,885,Maharashtra,107,104
T01380,8/4/2023,CUST282,Male,34,Electronics,Accessories,3,616,482,1848,1446,Uttar Pradesh,50,47
T01381,1/21/2023,CUST632,Female,35,Sports,Fitness,3,439,374,1317,1122,Tamil Nadu,93,90
T01382,6/9/2023,CUST877,Female,57,Sports,Fitness,3,906,721,2718,2163,Uttar Pradesh,165,162
T01383,2/20/2023,CUST792,Female,21,Beauty,Makeup,3,233,191,699,573,Gujarat,72,69
T01384,10/1/2023,CUST228,Male,52,Beauty,Makeup,4,325,274,1300,1096,Karnataka,50,46
T01385,5/11/2023,CUST166,Male,54,Electronics,Accessories,3,369,305,1107,915,Delhi,171,168
T01386,12/12/2023,CUST487,Female,31,Electronics,Accessories,2,841,680,1682,1360,Uttar Pradesh,180,178
T01387,12/7/2023,CUST332,Male,40,Beauty,Skincare,4,786,686,3144,2744,Tamil Nadu,75,71
T01388,2/10/2023,CUST221,Male,52,Beauty,Skincare,2,932,644,1864,1288,Maharashtra,109,107
T01389,9/1/2023,CUST160,Female,36,Sports,Outdoor,2,663,532,1326,1064,Delhi,172,170
T01390,5/22/2023,CUST143,Female,33,Electronics,Laptops,1,639,445,639,445,Delhi,104,103
T01391,11/3/2023,CUST969,Male,56,Electronics,Mobiles,1,447,362,447,362,Tamil Nadu,129,128
T01392,1/31/2023,CUST211,Female,50,Sports,Outdoor,1,1004,868,1004,868,Maharashtra,90,89
T01393,3/18/2023,CUST486,Male,51,Beauty,Haircare,1,643,496,643,496,Karnataka,190,189
T01394,8/13/2023,CUST347,Female,22,Sports,Sportswear,4,910,639,3640,2556,Uttar Pradesh,79,75
T01395,4/6/2023,CUST411,Male,24,Electronics,Mobiles,1,1025,865,1025,865,Karnataka,181,180
T01396,5/1/2023,CUST296,Female,55,Electronics,Laptops,2,416,303,832,606,Uttar Pradesh,88,86
T01397,2/23/2023,CUST611,Female,43,Electronics,Laptops,1,1345,937,1345,937,Uttar Pradesh,198,197
T01398,6/22/2023,CUST602,Female,43,Beauty,Makeup,3,666,539,1998,1617,Gujarat,91,88
T01399,1/12/2023,CUST932,Female,59,Beauty,Skincare,1,188,151,188,151,Delhi,186,185
T01400,4/16/2023,CUST790,Female,33,Electronics,Laptops,4,1328,938,5312,3752,Delhi,190,186
T01401,7/18/2023,CUST723,Female,38,Electronics,Laptops,3,988,852,2964,2556,Uttar Pradesh,134,131
T01402,6/16/2023,CUST483,Female,37,Sports,Sportswear,4,584,464,2336,1856,Delhi,51,47
T01403,10/2/2023,CUST849,Female,37,Clothing,Jeans,2,1148,774,2296,1548,Karnataka,66,64
T01404,3/30/2023,CUST585,Female,21,Beauty,Skincare,2,735,643,1470,1286,Uttar Pradesh,131,129
T01405,6/3/2023,CUST539,Male,53,Clothing,Jeans,4,701,518,2804,2072,Maharashtra,170,166
T01406,6/22/2023,CUST103,Male,39,Beauty,Haircare,4,1157,830,4628,3320,Maharashtra,148,144
T01407,2/6/2023,CUST682,Male,50,Electronics,Laptops,3,802,550,2406,1650,Maharashtra,137,134
T01408,11/24/2023,CUST643,Male,55,Home & Kitchen,Cookware,4,167,134,668,536,Karnataka,63,59
T01409,2/2/2023,CUST109,Female,33,Beauty,Makeup,4,560,471,2240,1884,Gujarat,141,137
T01410,5/5/2023,CUST526,Female,33,Home & Kitchen,Decor,3,1006,735,3018,2205,Maharashtra,198,195
T01411,10/5/2023,CUST364,Male,26,Clothing,Jackets,1,952,735,952,735,Maharashtra,94,93
T01412,1/8/2023,CUST307,Female,35,Sports,Outdoor,1,644,570,644,570,Uttar Pradesh,55,54
T01413,10/24/2023,CUST616,Male,33,Electronics,Laptops,2,1452,998,2904,1996,Delhi,185,183
T01414,1/25/2023,CUST605,Male,22,Home & Kitchen,Furniture,3,821,701,2463,2103,Uttar Pradesh,166,163
T01415,4/5/2023,CUST644,Male,35,Electronics,Laptops,1,826,703,826,703,Uttar Pradesh,129,128
T01416,2/7/2023,CUST524,Male,24,Beauty,Makeup,2,447,382,894,764,Maharashtra,138,136
T01417,6/9/2023,CUST649,Male,39,Home & Kitchen,Cookware,3,183,135,549,405,Karnataka,125,122
T01418,5/25/2023,CUST840,Male,44,Clothing,Jeans,1,371,271,371,271,Tamil Nadu,61,60
T01419,6/18/2023,CUST870,Male,52,Electronics,Laptops,1,765,562,765,562,Uttar Pradesh,186,185
T01420,7/29/2023,CUST128,Female,56,Sports,Fitness,3,724,540,2172,1620,Tamil Nadu,95,92
T01421,3/8/2023,CUST296,Female,31,Clothing,Shirts,3,172,139,516,417,Maharashtra,103,100
T01422,5/18/2023,CUST572,,30,Sports,Outdoor,4,176,142,704,568,Uttar Pradesh,110,106
T01423,3/27/2023,CUST867,Female,34,Beauty,Haircare,3,269,208,807,624,Karnataka,51,48
T01424,6/27/2023,CUST856,Female,39,Beauty,Skincare,3,1164,831,3492,2493,Uttar Pradesh,61,58
T01425,9/17/2023,CUST472,Female,30,Home & Kitchen,Decor,3,718,529,2154,1587,Maharashtra,56,53
T01426,8/4/2023,CUST610,Female,22,Home & Kitchen,Cookware,1,684,550,684,550,Karnataka,138,137
T01427,7/27/2023,CUST312,Male,19,Clothing,Jeans,2,1093,884,2186,1768,Delhi,126,124
T01428,10/15/2023,CUST146,Female,25,Sports,Outdoor,3,1289,988,3867,2964,Maharashtra,59,56
T01429,12/19/2023,CUST256,Female,22,Beauty,Makeup,1,501,340,501,340,Uttar Pradesh,116,115
T01430,8/16/2023,CUST262,Female,32,Beauty,Haircare,4,995,766,3980,3064,Maharashtra,131,127
T01431,11/27/2023,CUST526,Male,55,Beauty,Makeup,4,964,854,3856,3416,Uttar Pradesh,170,166
T01432,5/27/2023,CUST358,Male,53,Beauty,Haircare,3,1292,942,3876,2826,Delhi,164,161
T01433,12/31/2023,CUST189,Male,33,Clothing,Shirts,4,468,338,1872,1352,Delhi,54,50
T01434,3/19/2023,CUST702,Male,40,Sports,Outdoor,2,1029,725,2058,1450,Karnataka,132,130
T01435,6/24/2023,CUST665,Male,21,Home & Kitchen,Decor,2,838,584,1676,1168,Uttar Pradesh,102,100
T01436,3/18/2023,CUST817,Male,27,Home & Kitchen,Decor,4,173,150,692,600,Tamil Nadu,119,115
T01437,8/6/2023,CUST464,Male,30,Sports,Sportswear,3,881,599,2643,1797,Karnataka,89,86
T01438,1/22/2023,CUST979,Female,46,Electronics,Mobiles,2,257,226,514,452,Tamil Nadu,124,122
T01439,7/28/2023,CUST282,Male,25,Beauty,Haircare,2,250,227,500,454,Uttar Pradesh,139,137
T01440,12/2/2023,CUST706,Female,23,Beauty,Makeup,1,1093,923,1093,923,Maharashtra,77,76
T01441,3/13/2023,CUST881,Male,41,Sports,Sportswear,4,815,707,3260,2828,Uttar Pradesh,169,165
T01442,6/28/2023,CUST899,Male,58,Clothing,T-Shirts,2,355,254,710,508,Gujarat,115,113
T01443,10/25/2023,CUST519,Male,29,Clothing,Jeans,1,1214,834,1214,834,Delhi,87,86
T01444,6/19/2023,CUST416,Female,39,Clothing,Jeans,1,1302,894,1302,894,Maharashtra,165,164
T01445,3/21/2023,CUST626,Male,25,Home & Kitchen,Decor,1,627,452,627,452,Tamil Nadu,106,105
T01446,7/18/2023,CUST628,Male,49,Electronics,Laptops,2,502,440,1004,880,Maharashtra,96,94
T01447,3/28/2023,CUST929,Female,46,Home & Kitchen,Cookware,2,399,324,798,648,Karnataka,150,148
T01448,3/12/2023,CUST774,Male,30,Electronics,Accessories,2,567,510,1134,1020,Gujarat,74,72
T01449,6/21/2023,CUST927,Female,57,Clothing,Jeans,3,668,540,2004,1620,Tamil Nadu,135,132
T01450,9/10/2023,CUST632,Male,18,Electronics,Accessories,3,706,594,2118,1782,Uttar Pradesh,53,50
T01451,8/22/2023,CUST614,Male,44,Electronics,Laptops,4,328,283,1312,1132,Delhi,106,102
T01452,12/30/2023,CUST865,Female,50,Clothing,Jackets,4,1052,821,4208,3284,Tamil Nadu,126,122
T01453,6/24/2023,CUST943,Male,22,Home & Kitchen,Decor,1,1189,992,1189,992,Uttar Pradesh,67,66
T01454,2/13/2023,CUST254,Female,52,Home & Kitchen,Decor,2,338,301,676,602,Gujarat,109,107
T01455,8/13/2023,CUST316,Male,48,Electronics,Laptops,1,848,628,848,628,Karnataka,156,155
T01456,7/10/2023,CUST629,Female,34,Sports,Fitness,2,655,471,1310,942,Delhi,143,141
T01457,3/17/2023,CUST646,Female,28,Sports,Outdoor,1,620,493,620,493,Uttar Pradesh,133,132
T01458,4/24/2023,CUST834,Male,21,Electronics,Accessories,2,1034,889,2068,1778,Maharashtra,50,48
T01459,8/17/2023,CUST185,Male,34,Electronics,Accessories,2,1171,882,2342,1764,Karnataka,62,60
T01460,6/12/2023,CUST654,Female,19,Electronics,Mobiles,4,1129,839,4516,3356,Delhi,100,96
T01461,5/24/2023,CUST757,Female,24,Electronics,Mobiles,1,137,112,137,112,Gujarat,184,183
T01462,9/28/2023,CUST159,Female,57,Sports,Sportswear,3,693,546,2079,1638,Uttar Pradesh,161,158
T01463,7/2/2023,CUST944,Female,57,Clothing,Jeans,1,1129,894,1129,894,Karnataka,129,128
T01464,8/22/2023,CUST480,Male,23,Beauty,Skincare,4,1149,976,4596,3904,Gujarat,195,191
T01465,11/20/2023,CUST738,Female,26,Sports,Sportswear,3,902,640,2706,1920,Gujarat,184,181
T01466,2/10/2023,CUST395,Female,20,Home & Kitchen,Decor,1,767,582,767,582,Karnataka,163,162
T01467,1/4/2023,CUST343,Male,23,Electronics,Laptops,2,878,772,1756,1544,Karnataka,141,139
T01468,1/31/2023,CUST304,Female,52,Home & Kitchen,Cookware,4,658,445,2632,1780,Karnataka,150,146
T01469,11/14/2023,CUST979,Female,58,Clothing,Jeans,3,1049,821,3147,2463,Karnataka,84,81
T01470,10/11/2023,CUST458,Female,55,Home & Kitchen,Furniture,1,581,459,581,459,Tamil Nadu,146,145
T01471,11/3/2023,CUST438,Female,40,Electronics,Accessories,1,593,531,593,531,Maharashtra,142,141
T01472,3/29/2023,CUST947,Male,42,Home & Kitchen,Furniture,3,590,455,1770,1365,Tamil Nadu,87,84
T01473,5/19/2023,CUST294,Male,32,Sports,Fitness,1,956,712,956,712,Maharashtra,75,74
T01474,12/9/2023,CUST528,Female,46,Clothing,Jeans,4,251,197,1004,788,Maharashtra,144,140
T01475,2/20/2023,CUST180,Female,53,Beauty,Haircare,3,1255,868,3765,2604,Delhi,160,157
T01476,6/17/2023,CUST580,Male,37,Home & Kitchen,Furniture,2,929,755,1858,1510,Tamil Nadu,169,167
T01477,3/20/2023,CUST772,Female,36,Electronics,Laptops,3,624,416,1872,1248,Maharashtra,73,70
T01478,5/31/2023,CUST339,Male,27,Beauty,Makeup,2,1062,911,2124,1822,Gujarat,104,102
T01479,6/6/2023,CUST869,Male,53,Electronics,Mobiles,3,210,157,630,471,Karnataka,87,84
T01480,5/11/2023,CUST969,Male,33,Beauty,Skincare,2,1338,892,2676,1784,Tamil Nadu,73,71
T01481,9/1/2023,CUST522,Male,21,Clothing,Jeans,4,710,638,2840,2552,Gujarat,78,74
T01482,7/30/2023,CUST765,Female,54,Electronics,Mobiles,3,212,176,636,528,Maharashtra,52,49
T01483,9/8/2023,CUST221,Female,24,Home & Kitchen,Decor,1,527,417,527,417,Delhi,90,89
T01484,12/28/2023,CUST688,Female,32,Electronics,Laptops,2,332,280,664,560,Maharashtra,140,138
T01485,1/8/2023,CUST643,Male,37,Sports,Fitness,4,1136,804,4544,3216,Karnataka,110,106
T01486,9/21/2023,CUST896,Female,48,Electronics,Laptops,1,1052,718,1052,718,Uttar Pradesh,60,59
T01487,1/2/2023,CUST789,Female,58,Clothing,Jackets,2,409,346,818,692,Gujarat,136,134
T01488,9/6/2023,CUST597,Female,37,Clothing,Jackets,1,1029,748,1029,748,Delhi,66,65
T01489,6/3/2023,CUST348,Female,40,Sports,Fitness,4,223,156,892,624,Uttar Pradesh,51,47
T01490,3/29/2023,CUST898,Male,44,Electronics,Laptops,2,1094,855,2188,1710,Gujarat,190,188
T01491,8/16/2023,CUST774,Female,25,Electronics,Accessories,2,995,823,1990,1646,Karnataka,70,68
T01492,8/22/2023,CUST813,Male,40,Electronics,Laptops,3,538,403,1614,1209,Karnataka,154,151
T01493,11/4/2023,CUST982,Male,51,Clothing,Jeans,1,155,110,155,110,Gujarat,120,119
T01494,11/22/2023,CUST975,Female,35,Electronics,Laptops,3,367,321,1101,963,Karnataka,70,67
T01495,3/23/2023,CUST955,Female,55,Electronics,Mobiles,2,650,580,1300,1160,Karnataka,163,161
T01496,1/26/2023,CUST882,Female,50,Sports,Sportswear,2,997,825,1994,1650,Uttar Pradesh,125,123
T01497,9/6/2023,CUST694,Male,42,Home & Kitchen,Furniture,1,1328,964,1328,964,Karnataka,126,125
T01498,4/2/2023,CUST100,Male,23,Electronics,Mobiles,4,402,311,1608,1244,Maharashtra,88,84
T01499,10/6/2023,CUST423,Male,21,Home & Kitchen,Furniture,2,674,457,1348,914,Maharashtra,154,152
T01500,3/7/2023,CUST542,Male,24,Clothing,Jackets,1,992,838,992,838,Karnataka,136,135
